base_id,source,source_stem,resolution_condition,filter_type,base_image_sha256,base_resolution,resized_resolution,resize_method,face_bbox,final_model_input_shape,filter_params,jpeg_policy,output_path,output_sha256,status,note
repl0191_clean,DF40-cdf-ddim,Celeb-real_id25_0000_148,canonical_1024,clean,38ae8934cec0156332e1bf605e7484abb71125dc0f146e643310bbe980039a02,256x256,1024x1024,2,"209.3,309.2,531.4,611.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0191_clean_canonical1024_clean.png,ad1d322b36f03f0b2ff7689cf170ad39208f3005593fff5d13f13e1b7efa4272,OK_GENERATED,
repl0191_clean,DF40-cdf-ddim,Celeb-real_id25_0000_148,canonical_1024,smoothing_medium,38ae8934cec0156332e1bf605e7484abb71125dc0f146e643310bbe980039a02,256x256,1024x1024,2,"209.3,309.2,531.4,611.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0191_clean_canonical1024_smoothing_medium.png,17e4dbaf32a7814d84ed925ae08f05182cd4d34e429ed337d9568c2a327da625,OK_GENERATED,
repl0191_clean,DF40-cdf-ddim,Celeb-real_id25_0000_148,canonical_1024,whitening_medium,38ae8934cec0156332e1bf605e7484abb71125dc0f146e643310bbe980039a02,256x256,1024x1024,2,"209.3,309.2,531.4,611.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0191_clean_canonical1024_whitening_medium.png,dc96d63325fe0f6dcc4e4ac311d53f7cc37c7e6d927d89db3e45a59f3de206a7,OK_GENERATED,
repl0191_clean,DF40-cdf-ddim,Celeb-real_id25_0000_148,canonical_1024,eye_enlarging,38ae8934cec0156332e1bf605e7484abb71125dc0f146e643310bbe980039a02,256x256,1024x1024,2,"209.3,309.2,531.4,611.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0191_clean_canonical1024_eye_enlarging.png,7e1aab8ae5714cda7681e6fd072629a84ec231ae762d0794b790caa27a878edb,OK_GENERATED,
repl0191_clean,DF40-cdf-ddim,Celeb-real_id25_0000_148,canonical_1024,face_reshaping,38ae8934cec0156332e1bf605e7484abb71125dc0f146e643310bbe980039a02,256x256,1024x1024,2,"209.3,309.2,531.4,611.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0191_clean_canonical1024_face_reshaping.png,95cb363be80a5073e5a827d7abe49611ceb889d1a684b4edfd2f33bf0bc48257,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,native,clean,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,1024x1024,"N/A (reused existing file, not regenerated)",,"224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\v815_replication_set\repl0192_clean.jpg,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,OK_REUSED_EXISTING,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_256,clean,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,256x256,3,"51.3,64.5,139.7,163.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical256_clean.png,3a340928c20f8c6cbf94798fd6806838798d09dda0135afac13e20c174674ceb,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_256,smoothing_medium,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,256x256,3,"51.3,64.5,139.7,163.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical256_smoothing_medium.png,fa420210b036634b75390f6a88baf70c66970cb39a1b49a788d25c83e11125b8,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_256,whitening_medium,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,256x256,3,"51.3,64.5,139.7,163.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical256_whitening_medium.png,767bea05dce426fb40e8a6eaf6c13739014ae3173337c6cee9c594261ec3283c,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_256,eye_enlarging,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,256x256,3,"51.3,64.5,139.7,163.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical256_eye_enlarging.png,2ab9ffb94b7f0a4dd86d90d2f657dc12fc57cfc2d3cf7fc4fefccb8c17b137bc,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_256,face_reshaping,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,256x256,3,"51.3,64.5,139.7,163.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical256_face_reshaping.png,5039ef73afcc99aa39d8215af9fec97447f6921e3070dd28693c9de5b8806eae,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_512,clean,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,512x512,3,"103.3,130.0,279.1,325.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical512_clean.png,7adb80220548ca1a48c027d419c0af35e9bfff6b3477aca9add5951afb380d91,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_512,smoothing_medium,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,512x512,3,"103.3,130.0,279.1,325.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical512_smoothing_medium.png,b97a7d462bdfd5183a79bb8e485a02c35b4fa39b3c22a56061c003c479003764,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_512,whitening_medium,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,512x512,3,"103.3,130.0,279.1,325.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical512_whitening_medium.png,b460587ac847a6f1b8683ea931b07e2097ce6cb7c6c41039a14b00a31c194c4b,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_512,eye_enlarging,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,512x512,3,"103.3,130.0,279.1,325.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical512_eye_enlarging.png,7d062db1ec94c99f6d052db46669462e9f21137f051860a69e8218d7443f53f0,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_512,face_reshaping,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,512x512,3,"103.3,130.0,279.1,325.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical512_face_reshaping.png,95cb02630a170892ff562ea6302839f5376e16e75e0e6ed184c0f8d6a64bf3ac,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_1024,clean,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,1024x1024,2,"206.9,260.7,558.3,651.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical1024_clean.png,ba88a77f677171bd78f2f23e6e58613fb7fc891fe5a590ea2db06a3a037aa3fe,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_1024,smoothing_medium,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,1024x1024,2,"206.9,260.7,558.3,651.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical1024_smoothing_medium.png,da26a9ac70deb8e7262e505a0ae9d297e10ce9fbcb06bc46890160d75a134c5e,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_1024,whitening_medium,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,1024x1024,2,"206.9,260.7,558.3,651.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical1024_whitening_medium.png,e3cdfb722a0e60fd999a8efc56234aab6d5bb70bbff10933b05e645ea37c8bd3,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_1024,eye_enlarging,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,1024x1024,2,"206.9,260.7,558.3,651.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical1024_eye_enlarging.png,dacf08c4421c23fb27a19f081705cce6751934114916e299bb9a56727f9441b3,OK_GENERATED,
repl0192_clean,DF40-cdf-pixart,Celeb-real_id5_0007_370,canonical_1024,face_reshaping,f9684751066050ccb09cfe271d9772dde0de47e83dc629fd0a0bdf9421eacc08,1024x1024,1024x1024,2,"206.9,260.7,558.3,651.1","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0192_clean_canonical1024_face_reshaping.png,f44b49f4a2de83bc921196aa0c37782d7e230017e0bbfa55e903910aca8ce8bf,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,native,clean,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,256x256,"N/A (reused existing file, not regenerated)",,"224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\v815_replication_set\repl0193_clean.jpg,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,OK_REUSED_EXISTING,
repl0193_clean,DF40-cdf-DiT,12112,canonical_256,clean,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,256x256,2,"58.7,71.0,132.4,163.4","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical256_clean.png,6259eaacf9909831c4d826e35705f067ddfe1378fe631b4809ee322b9a7869e0,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_256,smoothing_medium,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,256x256,2,"58.7,71.0,132.4,163.4","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical256_smoothing_medium.png,c33091a332671e59c4a6e775297d9d521df3ad0a6dacc78a5b7687c60aad92e5,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_256,whitening_medium,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,256x256,2,"58.7,71.0,132.4,163.4","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical256_whitening_medium.png,28f65f07554bdb3de723a975823fe91cdead5d50ff1b1e71ad29b45482ecfed4,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_256,eye_enlarging,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,256x256,2,"58.7,71.0,132.4,163.4","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical256_eye_enlarging.png,a1204c6336a63b281102baefc22ddf73ff33e32fd2864e548c7036844b15c66e,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_256,face_reshaping,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,256x256,2,"58.7,71.0,132.4,163.4","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical256_face_reshaping.png,03ba03ab3123ad10da7f2632d0f01342c6976538c7f13bbe37f751161d99f695,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_512,clean,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,512x512,2,"118.0,143.0,264.3,326.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical512_clean.png,3cd1f395fef3b740df9399db4266b0a47dede4977725bcc1620ab503b9bd06af,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_512,smoothing_medium,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,512x512,2,"118.0,143.0,264.3,326.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical512_smoothing_medium.png,b75c5867b0a4aee4e7b2fa9ed8e19292fc29a05d88e3484059a1b981c0e93bd3,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_512,whitening_medium,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,512x512,2,"118.0,143.0,264.3,326.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical512_whitening_medium.png,7d9421b611c2e70c68b48cf6d3639e86aef12f702472164132f1b8d6459ff0c6,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_512,eye_enlarging,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,512x512,2,"118.0,143.0,264.3,326.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical512_eye_enlarging.png,85d33dd3f63e3bfb0027ad9f8f719a6d29afa0c9dd1e7b821527e563556b6e8b,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_512,face_reshaping,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,512x512,2,"118.0,143.0,264.3,326.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical512_face_reshaping.png,c79c1a390e5c8c823ed62970376e8a5ab9f23934bd571ab14af234cfa4520b0d,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_1024,clean,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,1024x1024,2,"236.9,287.0,528.0,652.3","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical1024_clean.png,3b243ec5022b67ac9af2a85f1542ffae2ea8af5035f205edc681f81213b0f19a,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_1024,smoothing_medium,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,1024x1024,2,"236.9,287.0,528.0,652.3","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical1024_smoothing_medium.png,99fef8f43763c6cc703c5b1282f04fb02b79991f59e1c34b0631b9bb4d4a46ca,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_1024,whitening_medium,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,1024x1024,2,"236.9,287.0,528.0,652.3","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical1024_whitening_medium.png,dcfcd9b025151c70de27d30f3798a19445eb9224ac3b402afca6cd0219d12568,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_1024,eye_enlarging,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,1024x1024,2,"236.9,287.0,528.0,652.3","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical1024_eye_enlarging.png,9523be2a8946db4a5e6f9bdd6b01274549d75d78306b256dea7f24d4ce457430,OK_GENERATED,
repl0193_clean,DF40-cdf-DiT,12112,canonical_1024,face_reshaping,3b08cb5e34b29a55230a4137ef43a9317a84f88a4a88ac03e6391fc674732189,256x256,1024x1024,2,"236.9,287.0,528.0,652.3","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0193_clean_canonical1024_face_reshaping.png,05da16709dc642d9a544a4aac0624f3631fa181ec9f842098b6ee5178aabf6e5,OK_GENERATED,
